Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
10,539.9,1,2,0,61,1,2,0,0,1,0,3,2,268,12,0,3,5,1,8,4,1,2
11,641.8,0,2,0,70,0,2,0,0,0,0,7,2,349,18,0,3,3,1,12,5,5,4
12,741.5,1,4,0,44,0,1,0,0,0,0,2,5,129,17,0,3,3,3,3,1,1,1
13,828.6,0,2,0,70,0,2,0,0,0,0,5,7,340,22,0,3,5,0,4,9,3,3
14,886.4,1,0,0,18,0,1,0,0,0,0,3,1,126,16,0,0,2,1,3,4,2,2
15,886.4,0,0,0,60,0,7,0,0,0,0,3,2,264,12,0,1,4,1,9,4,1,13
16,988.7,0,3,0,66,0,2,0,0,0,0,7,2,238,20,0,0,5,2,8,8,3,5
17,1041.7,1,1,0,53,0,1,0,0,0,0,4,4,174,12,0,0,4,2,5,4,2,4
18,1119.4,1,1,0,17,0,0,0,0,0,0,2,1,115,7,0,1,1,0,4,1,0,1
19,1203.7,0,0,0,39,1,5,0,0,0,0,5,2,246,20,0,3,4,3,6,4,4,4
20,1376.9,0,2,0,77,1,1,0,0,0,0,7,5,263,33,1,1,6,3,5,11,3,6
21,1463.2,0,4,0,33,0,2,0,0,0,0,2,3,363,23,0,4,7,1,3,4,2,8
22,1594.4,0,1,0,70,0,2,0,0,0,0,3,4,341,28,0,0,6,2,4,2,1,6
23,1733,2,0,0,77,1,5,0,0,0,0,2,9,385,29,1,1,5,0,5,3,0,5
24,1799,0,1,0,54,0,1,0,0,0,0,1,2,313,23,1,0,3,0,2,3,1,5
25,1877.7,1,4,0,75,0,2,0,0,0,0,8,1,211,32,0,0,7,2,2,3,1,6
26,1949.5,0,2,0,68,2,3,0,0,0,0,9,3,245,33,0,0,11,2,5,3,1,11
27,2018.5,0,2,0,54,0,2,0,0,2,0,4,3,317,16,0,0,4,1,3,6,4,11
28,2089.9,0,2,0,70,0,4,0,0,0,0,5,2,240,29,0,1,9,2,6,3,5,7
1,-35.7,3,9,0,95,0,2,0,0,0,1,8,4,180,27,0,41,5,2,28,11,5,17
2,-7,2,8,0,149,2,1,0,1,0,0,3,2,152,41,4,58,7,2,26,8,2,6
3,53.4,6,11,0,214,0,1,0,0,0,2,3,4,183,21,3,118,10,1,7,2,1,2
4,118,2,8,0,140,0,0,0,1,0,0,1,5,230,23,5,91,8,3,5,4,2,2
5,179.2,2,11,0,114,1,1,0,0,0,0,4,4,125,18,3,144,5,7,4,2,8,1
6,242.4,7,10,0,138,0,2,0,1,0,1,9,3,126,30,1,171,2,2,3,4,0,1
7,306.5,3,8,0,125,1,0,0,0,0,2,4,3,128,37,2,141,5,2,5,6,2,2
8,370,4,12,0,109,0,4,0,0,0,4,6,0,184,11,3,136,8,1,2,7,1,3
9,431.5,1,4,0,143,2,0,0,0,0,1,6,2,125,20,4,114,9,1,6,7,3,2
10,492.1,5,11,0,176,1,2,0,1,0,3,15,1,146,39,0,285,11,2,5,1,3,1
11,554.4,12,14,0,100,1,2,0,0,0,0,9,6,200,20,3,134,8,4,7,3,4,2
12,615.3,3,4,0,157,0,0,0,0,0,0,3,2,138,24,6,150,12,2,2,5,3,1
13,685.8,1,2,0,181,1,1,0,0,0,0,9,5,205,22,5,96,12,2,2,8,3,1
14,756.2,3,4,0,151,0,0,0,0,0,0,6,2,142,26,0,146,6,4,3,4,0,1
15,826.2,2,9,0,134,0,0,0,0,0,1,7,3,185,31,1,152,9,2,8,6,2,1
16,896.6,4,3,0,134,0,2,0,0,0,0,5,3,163,20,5,132,12,2,6,3,1,4
17,966.4,2,7,0,153,0,0,0,0,0,2,3,1,141,52,0,119,19,1,0,4,2,7
18,1038,2,7,0,91,1,0,0,0,0,2,7,2,234,18,4,71,12,0,5,2,0,4
19,1109,3,5,0,172,2,2,0,1,0,1,5,2,165,40,4,106,11,4,4,6,5,5
20,1180.5,4,11,0,108,0,4,0,2,0,0,4,2,241,26,3,72,15,0,1,1,4,3
21,1252.1,3,9,0,166,1,1,0,0,0,0,1,3,175,25,2,103,12,3,1,2,2,7
22,1322.3,1,17,0,197,1,6,0,0,0,1,12,3,265,63,2,57,11,2,8,8,10,5
23,1392.6,1,10,0,169,2,2,0,0,0,1,9,0,165,69,2,75,20,4,4,7,2,6
24,1464.9,5,6,0,193,4,1,0,0,0,0,4,0,190,95,0,38,21,2,6,9,5,6
25,1506.9,2,12,0,113,0,4,0,0,0,2,11,3,285,46,2,35,17,1,2,6,6,11
26,1671.8,4,12,0,90,2,2,0,1,0,0,9,3,255,68,4,15,11,2,6,4,4,7
27,1797.8,0,8,0,107,4,0,0,0,0,1,10,2,303,46,3,18,12,0,4,3,2,3
28,1885.1,2,7,0,186,1,2,0,0,0,0,11,2,189,65,4,5,12,0,2,4,1,4
29,1966.6,5,11,0,127,2,0,0,0,0,0,12,4,238,51,2,12,21,2,5,5,2,7
30,2049.3,3,10,0,167,7,4,0,0,0,1,10,1,240,78,4,3,14,1,6,2,4,7
31,2131.9,7,13,0,104,5,0,0,0,0,1,11,1,193,52,5,6,8,1,2,5,2,6
1,-51,5,17,0,165,1,5,0,0,0,0,6,10,362,69,1,13,14,2,44,3,2,15
2,46.5,5,4,0,112,0,1,0,0,0,0,2,10,239,19,0,13,4,6,21,2,2,7
3,62.2,6,4,0,137,0,4,0,0,0,0,2,9,257,20,0,20,9,2,23,6,0,7
4,77.9,2,6,0,179,0,4,0,0,0,0,7,18,345,36,0,25,7,2,11,3,1,3
5,85.9,6,7,0,179,0,1,0,0,0,1,8,11,348,27,0,20,4,4,9,2,1,4
6,101.7,8,6,0,188,1,2,0,2,0,0,1,8,315,25,0,27,5,2,10,7,2,5
7,110.1,9,2,0,180,0,5,0,0,0,0,4,11,403,36,0,30,12,0,7,6,0,5
8,137.4,4,8,0,105,0,1,0,0,0,0,3,10,248,22,1,11,8,0,2,5,0,3
9,169.9,10,7,0,119,0,7,0,0,0,0,9,10,407,36,1,26,6,1,4,11,3,1
10,218.4,4,2,0,107,0,2,0,0,0,0,2,1,332,35,1,24,1,1,4,5,0,2
11,308,3,22,0,72,2,0,0,0,0,1,6,7,343,22,0,14,4,1,2,3,1,5
12,371.3,1,9,0,109,1,0,0,0,0,0,4,8,339,25,0,31,3,1,4,3,2,6
13,434.3,6,6,0,81,0,3,0,0,0,0,8,6,509,27,0,27,5,0,2,4,2,4
14,571.7,2,7,0,99,0,2,0,0,0,0,0,5,419,12,0,12,9,0,7,1,1,4
15,710.8,2,8,0,94,0,1,0,1,0,1,6,5,487,13,0,26,8,2,0,3,1,2
16,848.1,1,5,0,92,0,3,0,2,0,0,3,4,534,27,0,17,7,0,4,7,2,2
17,986.8,1,8,0,93,0,2,0,1,0,0,7,2,411,17,0,22,12,1,0,6,1,2
18,1161,1,5,0,92,0,2,0,0,0,0,1,4,376,17,1,19,4,1,0,3,0,1
19,1298.6,1,2,0,104,0,0,0,1,0,1,3,4,399,39,0,16,6,0,2,4,2,2
20,1409.5,2,4,0,124,1,0,0,0,0,0,3,2,313,42,0,10,6,0,5,1,0,8
21,1624.3,1,8,0,98,0,3,0,1,0,0,6,6,513,30,0,25,8,1,3,4,1,5
22,1844.2,0,10,0,113,2,1,0,0,0,0,7,5,287,26,0,13,3,2,1,3,3,5
23,2140.8,4,7,0,110,1,0,0,2,0,0,3,6,464,26,0,4,4,6,2,5,2,8
1,38,0,7,6,75,0,0,0,0,0,0,0,0,172,6,1,25,0,0,0,1,0,0
2,364.2,1,0,3,73,0,0,0,0,0,0,0,0,346,12,1,28,0,0,1,3,0,0
3,778.6,1,3,3,83,0,0,0,0,0,0,0,0,370,11,2,9,0,0,1,1,0,0
4,1186.4,0,2,6,68,0,0,0,0,0,0,0,0,364,5,0,25,0,0,1,2,0,0
5,1603.2,1,1,3,106,0,0,0,0,0,0,0,0,284,11,0,14,0,0,3,7,0,0
6,2014.4,2,1,5,53,0,0,0,0,0,0,0,0,366,7,0,38,0,0,1,2,0,0
7,2428.8,1,0,5,78,0,0,0,0,0,0,0,0,342,10,0,16,0,0,5,1,0,0
8,2843.6,2,2,0,62,0,0,0,0,0,0,0,1,372,9,3,17,0,0,5,1,0,0
9,3258,2,7,7,45,0,0,0,0,0,0,0,6,422,2,0,5,0,2,3,6,0,0
10,3575.2,2,9,10,55,0,0,0,0,1,0,0,3,376,11,0,2,0,3,1,10,0,0
11,3886.4,2,11,7,64,0,0,0,0,6,0,2,7,350,12,0,0,0,1,3,4,0,0
12,4199.7,2,15,3,35,0,0,0,0,2,0,3,7,203,9,2,4,0,0,6,2,0,0
13,4506.6,3,9,5,56,0,0,0,0,1,0,3,4,378,17,1,2,1,1,1,1,0,0
14,4817.5,6,16,5,49,0,0,0,0,4,0,2,3,358,11,0,2,3,0,1,2,0,1
15,5127.1,7,9,5,59,0,0,0,0,7,0,3,7,320,16,5,3,3,0,1,1,0,0
16,5435.6,1,9,5,65,0,0,0,0,2,0,1,8,336,15,2,4,2,1,2,5,0,0
17,5919,1,11,5,59,1,0,0,0,4,0,1,4,322,14,2,3,4,2,6,2,0,1
18,6082.2,0,6,2,35,0,0,0,0,5,0,1,1,402,19,3,0,3,0,5,2,0,0
19,6246.8,0,6,2,29,0,0,0,0,3,0,4,0,402,13,1,3,5,0,2,2,1,0
20,6409,5,10,4,37,0,0,0,0,6,0,1,3,384,10,3,15,2,1,0,1,0,0
21,6568.8,3,11,2,50,0,0,0,0,4,0,5,5,284,29,2,9,7,1,2,5,0,1
22,6735,3,3,2,34,1,0,0,0,0,0,0,0,446,12,1,2,6,1,2,3,0,0
23,6922.6,3,9,1,27,0,0,0,0,4,0,2,0,386,21,2,5,4,4,5,3,0,0
24,7162.5,0,10,1,44,1,0,0,0,1,0,2,2,352,25,3,0,5,2,4,4,0,0
25,7645,0,9,4,18,0,0,0,0,2,0,1,7,456,17,0,0,4,0,4,0,0,0
26,8123.6,0,6,1,26,1,0,0,0,5,0,7,3,458,12,0,0,6,0,6,1,1,0
27,8602.7,0,0,0,16,1,0,0,0,1,0,3,3,488,11,1,0,6,1,1,0,0,0
28,9085.3,7,5,1,26,2,0,0,0,2,0,5,1,424,13,1,0,9,2,3,3,0,0
29,9570.3,3,4,2,50,0,0,0,0,1,0,5,4,448,8,1,0,6,2,4,4,1,0
30,10052.8,3,3,1,64,0,0,0,0,4,0,2,3,338,7,0,0,12,3,4,7,0,0
31,10535.6,0,4,11,29,0,0,0,0,4,1,5,0,330,9,0,0,12,11,7,13,0,0
32,10972.3,2,10,6,63,0,0,0,0,3,0,0,14,308,12,1,0,20,1,3,4,0,0
33,11377.9,3,4,2,20,0,0,0,0,1,0,0,28,412,7,0,0,10,2,4,5,0,0
34,11579.9,0,12,1,11,0,0,0,0,15,0,0,70,284,6,0,0,13,4,2,9,0,0
35,11788.5,0,5,3,32,0,0,0,0,22,0,2,122,28,8,0,0,11,1,2,9,0,0
1,1693.3,3,13,5,88,0,0,0,0,1,0,0,4,137,10,0,31,2,0,2,3,0,0
2,1963.6,1,14,2,85,1,0,0,0,2,0,2,4,134,6,0,32,2,0,3,3,0,0
3,2250.8,3,16,9,93,0,0,0,1,0,0,1,7,116,10,0,35,3,0,3,0,0,2
4,2488.5,4,9,1,78,0,0,0,2,1,0,3,3,155,10,1,29,5,0,2,4,0,1
5,2677,1,20,5,95,0,0,0,2,2,0,1,2,117,12,0,18,3,0,3,2,0,0
6,2859.1,1,11,2,92,0,0,0,0,0,0,1,3,193,10,0,13,0,0,0,3,0,0
7,3040.3,1,6,2,76,0,0,0,0,2,0,3,8,131,13,1,8,2,0,1,2,0,1
8,3223.7,1,17,4,111,0,0,0,0,0,0,3,4,157,14,0,6,2,0,1,2,0,0
9,3405.6,3,14,5,108,1,0,0,0,1,0,0,5,170,12,0,6,3,0,1,1,0,0
10,3584.6,2,17,4,66,1,0,0,0,2,0,4,1,174,12,0,7,1,0,1,1,0,0
11,3694.8,4,19,8,91,1,0,0,3,3,0,2,3,172,17,0,15,5,0,0,4,0,0
12,3791.1,4,15,3,77,0,0,0,0,3,0,0,5,178,18,0,1,4,0,6,1,0,1
13,3889.3,4,11,6,75,3,0,0,1,1,0,0,2,169,31,0,8,1,0,0,0,0,0
14,3987.6,6,21,1,69,0,0,0,1,2,0,0,2,181,23,0,2,1,0,2,4,0,0
15,4085.4,3,13,0,39,0,0,0,0,1,0,0,2,155,24,0,4,0,0,0,4,0,0
16,4250.7,1,18,2,58,1,0,0,1,0,0,0,0,139,25,0,2,2,0,0,0,0,0
17,4427.1,2,50,4,18,0,0,0,0,2,0,0,2,187,19,0,13,5,0,2,0,0,1
18,4600.6,2,15,7,23,0,0,0,0,1,0,1,0,177,17,0,9,0,0,1,2,0,1
19,4703.3,1,33,4,25,0,0,0,3,6,0,4,2,188.5,25,0,13,2,0,4,5,2,2
20,4717,1,23,8,29,0,0,2,2,6,0,3,0,191,28,0,8,6,0,3,2,3,1
21,4730.7,0,32,6,27,1,0,1,3,2,1,5,2,176,29,0,9,4,0,2,4,2,3
22,4744.4,1,24,2,31,1,0,3,3,3,0,4,3,179,30,1,7,2,0,1,2,2,3
23,4758.2,0,19,2,19,0,0,0,0,1,0,2,3,203,26,0,12,4,0,1,2,3,5
24,4771.5,2,26,2,24,0,0,0,1,0,0,0,1,189,37,0,7,4,0,1,1,0,0
25,4785.1,0,43,2,41,1,0,0,5,0,0,2,0,150.5,45,1,5,2,0,2,2,3,0
26,4798.7,0,30,5,37,0,0,0,0,1,0,3,3,168,46,0,19,3,0,1,2,2,2
27,4812.3,0,32,5,35,0,0,2,2,2,1,2,1,147,56,1,9,9,0,0,5,1,1
28,4826.1,0,24,2,42,1,0,3,5,2,0,2,0,149.5,42,0,13,4,0,4,7,2,5
29,4839.5,0,25,6,30,0,0,0,0,2,0,3,2,200.5,51,0,11,3,0,1,4,1,4
30,4839.5,1,23,6,27,0,0,0,1,1,0,0,3,148,13,0,12,6,0,1,0,0,1
31,4896.9,0,59,12,89,1,0,4,1,7,1,6,2,314.5,95,0,26,7,0,4,14,1,5
32,4911.3,0,58,12,83,0,0,6,13,6,0,6,2,363.5,100,1,19,6,0,5,9,4,8
33,4936.5,3,27,1,31,1,0,0,0,2,0,0,6,168,20,0,8,1,0,5,2,0,1
34,4962.1,0,30,7,42,0,0,5,0,1,1,1,2,181.5,29,2,15,2,0,2,6,1,3
35,4987.9,1,24,5,40,0,0,6,1,1,0,2,3,158,38,0,14,4,0,2,7,8,4
36,5013.9,0,34,7,40,1,0,0,1,2,0,2,3,161.5,28,0,24,8,0,1,7,3,1
37,5066.1,1,22,6,37,0,0,1,2,0,1,0,1,149,32,0,53,1,0,1,4,3,0
38,5092.5,0,12,3,31,0,0,0,0,1,3,4,2,185,24,1,58,3,0,2,3,4,1
39,5118.9,0,24,6,33,1,0,0,1,0,1,1,1,173.5,18,0,64,1,0,1,4,3,3
40,5145.2,1,21,1,41,0,0,1,1,2,0,2,2,140,25,0,49,2,0,1,6,2,3
41,5171.4,0,19,2,27,0,0,1,0,1,0,1,2,150,28,0,76,2,0,0,4,1,0
42,5195.4,0,23,2,38,0,0,1,0,3,1,0,1,140,18,0,92,3,0,1,7,2,2
43,5195.4,0,14,2,38,0,0,0,0,1,0,0,0,117,29,0,47,3,0,0,1,2,0
44,5219.5,0,15,2,51,2,0,0,0,0,1,2,3,130.5,25,0,59,0,0,1,6,6,1
45,5243.9,2,14,4,38,0,0,0,0,2,1,4,1,140.5,37,0,59,2,0,0,2,1,1
46,5268,0,13,9,36,0,0,2,0,4,1,3,1,144,29,1,56,4,0,2,3,3,3
47,5313.8,0,23,3,45,0,0,0,2,2,1,4,0,147.5,38,0,53,4,0,2,2,0,2
48,5336.3,0,17,3,36,1,0,0,0,4,1,1,0,158,30,1,75,5,0,2,4,1,4
49,5358.8,0,13,1,46,0,0,0,1,2,1,2,0,124.5,29,0,77,4,0,1,6,3,0
50,5381.2,0,18,3,35,1,0,1,3,2,1,3,1,134,34,0,58,2,0,2,0,1,2
51,5403.6,0,22,2,39,0,0,0,2,3,0,0,2,127,29,0,70,8,0,4,2,2,4
52,5417.3,0,20,2,36,0,0,2,0,5,2,1,1,149,25,0,60,0,0,1,6,0,3
53,5417.3,0,12,3,37,2,0,0,1,1,0,2,2,182.5,35,0,48,4,0,2,1,0,0
54,5430.9,0,12,6,27,0,0,1,3,2,1,3,0,162,24,0,53,5,0,2,6,4,0
55,5444.7,0,10,0,38,0,0,0,0,0,1,2,1,168.5,40,0,51,5,0,2,4,2,1
56,5458.3,0,8,9,37,1,0,1,0,0,2,0,0,176,44,0,63,3,0,3,3,0,1
57,5471.8,0,11,0,28,0,0,0,1,1,0,1,1,137,19,0,49,2,0,0,1,2,0
58,5486.1,0,14,7,52,1,0,1,0,2,0,1,0,142,20,0,56,6,0,3,5,1,4
59,5500.3,0,11,2,32,1,0,2,0,1,0,4,1,162,38,1,47,5,0,4,3,2,2
60,5514.7,0,16,0,39,0,0,1,0,4,2,1,0,221.5,27,0,31,3,0,1,5,4,0
61,5529.2,0,15,2,30,0,0,3,1,1,2,5,1,163,29,0,34,0,0,0,3,6,4
62,5543.5,0,15,5,23,0,0,1,0,3,0,3,0,183,22,0,35,4,0,4,4,4,4
63,5560.4,0,11,7,31,0,0,2,0,3,0,3,0,196,37,1,45,5,0,5,4,3,1
64,5560.4,1,5,2,22,0,0,0,1,3,0,0,6,171,9,0,53,1,0,3,2,0,1
65,5577.1,0,8,1,23,1,0,1,0,1,0,0,0,188.5,23,0,60,3,0,3,2,1,3
66,5594.1,0,5,3,18,0,0,0,0,0,0,1,0,193,22,2,72,4,0,3,3,2,0
67,5610.5,0,8,2,12,0,0,0,0,0,0,0,0,194,24,0,85,4,0,3,6,2,1
68,5644,0,9,2,25,0,0,0,0,0,1,0,1,220.5,17,0,92,2,0,3,7,3,1
69,5661.4,0,0,3,13,0,0,0,2,2,0,1,1,200.5,18,0,66,1,0,6,5,1,3
70,5678.9,0,9,2,18,0,0,1,1,2,1,2,0,189.5,15,0,80,3,0,3,6,3,0
71,5695.9,0,5,2,18,1,0,0,0,2,1,1,0,259,22,0,58,5,0,1,2,2,2
72,5712.8,0,8,4,17,1,0,0,4,2,0,2,1,200.5,26,0,41,3,0,5,4,1,1
73,5729.9,0,6,3,19,0,0,0,0,0,0,2,2,186,16,1,60,3,0,3,3,2,3
74,5729.9,0,2,4,12,0,0,0,1,1,1,2,0,160,24,0,47,0,0,0,1,2,0
75,5747.3,1,4,3,24,0,0,1,0,1,0,6,0,212,16,1,50,4,0,2,2,1,0
76,5764.4,0,8,4,16,0,0,0,1,0,0,2,0,240,19,0,62,3,0,2,2,1,0
77,5781.7,1,8,3,12,0,0,0,0,2,0,1,2,222,23,0,49,2,0,2,2,0,0
78,5814.9,0,4,1,24,1,0,0,0,1,0,2,0,228,15,0,44,3,0,5,1,2,0
79,5830.9,0,7,5,20,0,0,1,2,1,0,4,0,238.5,29,0,29,3,0,4,1,0,1
80,5847.2,1,6,2,29,0,0,1,1,0,2,3,7,194,23,0,32,0,0,6,1,0,3
81,5863.4,1,10,4,16,0,0,1,2,1,0,0,0,197,22,1,38,4,0,4,2,2,2
82,5879.5,0,4,3,15,0,0,1,1,1,1,3,2,240.5,38,0,31,6,0,2,0,2,1
83,5895.9,4,1,3,18,0,0,0,0,0,0,0,5,246,18,0,29,1,0,4,1,0,0
84,5912.2,1,7,6,22,0,0,0,2,1,0,3,3,200,32,0,31,6,0,2,2,1,2
85,5928.5,1,8,1,16,2,0,1,1,3,1,2,2,228.5,18,0,16,0,0,4,3,4,4
86,5945,0,10,0,12,0,0,0,1,0,1,1,0,254.5,31,0,14,2,0,5,4,1,1
87,5978.1,0,7,0,21,1,0,1,0,3,1,1,0,251.5,19,0,11,1,0,1,2,1,2
88,5995,0,4,3,25,0,0,0,0,1,0,3,0,217.5,21,0,15,3,0,2,2,2,3
89,6011.6,0,7,2,14,1,0,0,0,2,0,1,0,269,27,0,15,2,0,1,0,4,0
90,6028.6,0,3,3,30,0,0,0,1,1,0,1,1,230,27,0,8,6,0,1,1,0,0
91,6045.4,0,7,1,23,2,0,0,0,0,0,1,1,246.5,16,0,8,1,0,0,1,1,1
92,6061.8,0,1,1,18,0,0,0,0,0,0,2,0,210.5,17,0,2,0,0,0,1,4,0
93,6079.1,0,3,8,35,1,0,0,1,2,0,1,0,240.5,22,0,7,0,0,4,2,1,1
94,6233,0,8,1,22,0,0,0,1,1,0,2,3,223,13,0,4,4,0,3,2,0,0
95,6400.2,0,3,1,16,0,0,0,0,2,0,1,0,203.5,20,0,1,3,0,0,2,2,1
96,6613.9,3,3,3,51,0,0,0,0,0,0,7,2,199,18,0,0,0,0,3,1,0,0
97,6845.7,0,1,2,36,0,0,0,0,2,0,5,0,174,31,0,0,1,0,0,2,4,1
98,7070.1,0,0,3,35,0,0,0,0,0,0,2,0.5,197.5,13,0,0,2,0,1,3,3,1
99,7295.7,0,1,3,64,0,0,0,0,0,0,1,0,176.5,5,0,1,1,0,0,1,5,0
100,7522.6,0,0,3,110,1,0,0,0,0,0,2,0,118,16,1,0,1,0,1,0,6,0
101,7696.2,4.5,3,3,43,0,0,2,0,0,0,2,11.5,230.5,10,0,2,1,0,2,0,1,2
102,7739.3,0,1,1,47,1,0,0,0,1,0,1,0,188,8,0,0,2,0,0,1,7,0
103,7910.5,4,0,2,72,0,0,2,0,0,0,3,8.5,203.5,12,0,0,2,0,5,0,0,1
104,7952.8,0,1,3,46,0,0,0,0,0,0,1,0,190,9,0,1,2,0,1,3,8,0
105,8123.6,6,1,2,83,0,0,2,0,0,0,4,9.5,173.5,6,0,0,14,0,4,0,0,1
106,8165.9,0,0,1,166,2,0,0,0,0,1,4,5,64.5,5,0,0,6,0,0,3,3,0
107,8336.6,9,2,4,51,0,0,0,0,2,0,5,5,217.5,16,0,0,1,0,10,0,0,3
108,8379.4,0,0,1,163,0,1,0,0,0,0,2,1,73,6,0,0,4,0,0,0,3,0
109,8547.5,10.5,0,3,124,0,0,3,0,0,0,2,8.5,176,19,0,1,3,0,7,0,0,2
110,8590.8,0,1,2,132,0,0,0,0,0,1,0,0,108.5,6,0,0,2,0,1,2,0,0
111,8760.7,6.5,0,0,101,0,0,0,0,0,0,0,6.5,168,19,0,0,1,0,7,0,0,2
112,8677.9,1,1,0,165,1,0,0,0,0,0,1,2,68,7,0,0,4,0,0,0,0,0
1,-17,0,27,6,57,0,0,0,47,2,0,1,0,74,11,0,29,2,7,7,2,4,0
2,78.2,1,33,9,71,0,0,0,56,0,0,4,0,48.5,11,0,21,4,0,18,2,3,1
3,172.1,0,18,5,64,0,0,1,47,6,0,4,0,74.5,6,0,27,3,3,5,1,1,0
4,267.1,1,13,2,61,0,0,2,49,0,2,1,0,91,4,0,21,3,0,3,0,0,2
5,360.2,0,15,3,59,0,0,0,44,2,0,1,0,89,17,0,21,1,1,2,3,1,0
6,454.7,0,16,8,65,0,0,1,32,0,1,4,0,76.5,20,0,33,2,0,3,1,0,0
1,530.5,0,17,1,65,0,0,0,56,2,0,0,1,60.5,5,0,42,1,0,0,1,1,0
2,663.5,0,19,3,68,1,0,0,50,0,0,1,0,76,12,0,19,3,1,0,4,4,0
3,800.3,0,14,1,63,0,0,0,56,1,0,0,0,64.5,9,0,39,3,0,0,3,1,0
4,934.9,0,21,4,63,0,0,0,51,1,0,0,1,63,15,0,32,3,1,0,0,0,0
5,1071.4,0,10,2,58,0,0,0,34,1,0,0,5,70,13,0,53,6,0,0,2,1,1
6,1207.5,0,12,0,90,0,0,0,28,0,0,0,3.5,67,6,1,38,5,0,0,1,1,0
7,1342.3,0,11,2,116,0,2,0,12,1,0,2,1,57,10,0,33,5,0,0,3,0,1
8,1477.1,0,12,1,102,0,0,0,14,0,0,0,0,68.5,8,0,46,0,0,0,3,2,0
9,1612.6,0,15,2,93,1,0,1,9,0,1,0,2.5,82.5,10,0,32,3,1,0,0,0,0
10,1679.9,0,10,3,121,0,0,1,1,1,2,0,1,80,10,1,21,1,0,0,0,1,0
1,2112.7,2,7,5,95,2,1,3,0,2,2,1,1,86,15,0,31,2,0,0,2,1,0
2,2203.4,0,11,2,115,1,0,0,1,0,0,2,0,84,9,0,24,3,1,0,2,4,2
1,-46,4,6,14,175,2,0,45,25,6,1,7,15,85,16,1,28,8,0,26,6,3,10
2,272.1,1,11,8,193,1,2,38,28,4,1,7,12,99,29,0,33,10,2,9,0,2,3
3,520.9,2,16,14,186,0,3,30,40,6,0,14,12,92,30,0,33,7,2,4,2,1,2
4,725.3,2,28,6,157,1,2,26,28,2,1,6,6,128,25,0,55,8,1,3,3,1,1
5,998.8,1,20,8,203,2,4,23,34,2,2,10,6,104,23,0,39,11,1,3,2,3,5
6,1203.4,2,22,14,193,1,5,25,23,2,0,8,8,123,28,1,40,8,1,2,2,1,1
7,1529.6,4,18,9,173,1,0,28,35,5,0,13,12,138,27,1,35,6,1,3,1,1,2
8,1871.8,2,15,5,177,0,2,45,22,8,0,10,6,163,22,0,34,6,1,1,2,0,1
9,2214.1,7,21,8,167,2,1,97,22,4,2,9,6,122,27,0,32,6,0,3,4,1,3
10,2554.8,3,20,12,171,0,2,53,20,4,0,8,9,138,37,0,30,7,0,0,4,0,2
11,2724.1,7,15,12,243,0,3,46,11,3,1,6,1,105,18,0,38,9,1,2,1,0,2
12,2970.4,2,20,7,216,1,1,79,10,5,1,8,4,102,15,0,28,10,1,3,0,1,0
13,3204.4,1,23,8,126,0,1,91,9,11,1,4,2,140,36,1,21,7,1,3,2,1,4
14,3460.4,2,11,7,206,1,2,48,4,3,1,13,8,129,26,0,14,6,1,1,2,1,2
15,3849.8,2,14,3,164,0,1,105,9,3,2,8,2,135,32,0,7,5,1,2,1,0,2
16,4117.1,2,10,9,199,0,5,62,7,4,1,5,2,135,28,0,21,11,1,0,0,1,4
17,4531.8,3,17,17,142,1,6,46,3,5,1,8,6,173,58,1,16,5,1,3,5,2,4
18,4725,4,16,6,136,2,3,18,6,5,1,4,1,178,69,2,15,5,0,3,3,0,7
19,5121.9,1,13,10,130,0,3,57,0,8,0,7,7,195,0,0,16,4,0,4,4,1,0
20,5318.3,4,12,7,65,1,0,73,9,6,2,15,6,210,61,0,7,6,1,1,6,0,0
21,5722.5,1,10,7,36,1,2,21,3,4,2,5,4,274,59,0,31,7,2,1,0,2,1
22,5924.6,0,5,5,43,0,2,44,2,7,2,7,4,279,49,0,23,11,3,9,4,0,9
23,6121.9,3,7,8,51,0,1,14,2,6,2,11,1,302,43,2,5,16,2,7,2,7,6
24,6319.6,0,3,6,42,3,2,48,0,10,1,13,2,309,50,0,5,25,1,0,2,1,5
25,6515.8,2,5,2,32,2,1,15,0,6,0,5,4,352,45,0,1,12,0,4,2,4,5
26,6698.7,1,6,0,33,3,2,24,0,6,0,13,2,309,26,0,0,5,1,5,1,5,6
27,6885.6,1,1,10,20,0,7,43,0,7,1,5,5,344,30,0,0,12,0,4,3,7,8
28,7072.5,0,7,8,13,0,0,253,0,13,1,4,2,49,47,0,1,6,1,0,8,9,22
