Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
site_10163_15309_76,7500,0.003845271,0.002084798,0.007935281,0.062017571,0.001886424,0.001511397,0,0.001416676,0.004906439,0.001674914,0.013686988,0.01205275,0.786110104,0.041036784,0.000487722,0.000352346,0.021322489,0.004036127,0.014614412,0.005253855,0.001065559,0.012702094
site_10163_15309_77,7600,0.004409315,0.00212645,0.007832228,0.065707069,0.001710886,0.001231409,0,0.001022056,0.004243527,0.00153195,0.012221356,0.011206159,0.787393551,0.039447268,0.000506708,0.000137114,0.019909107,0.003744992,0.015731574,0.00551685,0.001169675,0.013200757
site_10163_15309_78,7700,0.00539967,0.002331612,0.007947049,0.068457403,0.001815189,0.001106484,0,0.000609681,0.003968,0.001471354,0.010934996,0.011265623,0.786978436,0.037952411,0.000582105,0,0.01850373,0.003422821,0.016073221,0.006027217,0.001606687,0.01354631
site_10163_15309_79,7800,0.006164622,0.003024078,0.00902757,0.074284629,0.00229521,0.0013892,0,0.000318467,0.004018663,0.001260048,0.010783979,0.012925073,0.775842061,0.038550051,0.000585052,0,0.017688812,0.003288173,0.015863066,0.007124728,0.002428326,0.01313819
site_10163_15309_80,7900,0.007061017,0.003527814,0.010229628,0.07720925,0.002855353,0.001899311,0,0.000216485,0.004428079,0.000934773,0.011734301,0.015607942,0.763872944,0.039937547,0.000621655,0,0.016884958,0.003813006,0.014643707,0.008624445,0.003276801,0.012620984
site_10163_15309_81,8000,0.008478467,0.003722702,0.011268634,0.074270943,0.003131726,0.002388023,0,9.54E-05,0.004918445,0.000880578,0.013018277,0.019347143,0.758195358,0.041208573,0.000634507,0,0.016078019,0.004108167,0.01310185,0.009621454,0.003944596,0.011587178
site_10163_15309_82,8100,0.00911985,0.003561241,0.011651072,0.068956725,0.003278548,0.002617771,0,0,0.005889196,0.0008702,0.013892478,0.02317285,0.749881052,0.044147331,0.000578108,0,0.01670837,0.005179187,0.013682364,0.011240108,0.004342526,0.011231023
site_10163_15309_83,8200,0.00946753,0.003246366,0.011265012,0.064634055,0.002972455,0.002688104,0,0,0.006259228,0.0007334,0.01420778,0.026541405,0.743037829,0.047390446,0.0005541,0,0.017436573,0.006355527,0.014731109,0.012836102,0.004387416,0.011255564
site_10163_15309_84,8300,0.009695724,0.002835372,0.010092652,0.058865956,0.002455961,0.002451087,0,0,0.006233369,0.000640714,0.014187759,0.029089271,0.74227803,0.049302858,0.000553623,0,0.01780953,0.007186314,0.016303405,0.014006239,0.00413504,0.011877097
site_10163_15309_85,8400,0.009411109,0.002666192,0.00860595,0.054387325,0.002163969,0.002008496,0,0,0.006089137,0.000580787,0.014307002,0.030805136,0.742464627,0.050709818,0.000423461,0,0.018230995,0.007474542,0.018461773,0.014697193,0.003893509,0.012618977
site_10163_15309_86,8500,0.0084785,0.002512232,0.007532996,0.052400656,0.002049219,0.001570404,0,0,0.006465669,0.000473193,0.014235075,0.031764857,0.73690519,0.052403027,0.000326498,0,0.019203465,0.008264793,0.021477471,0.016186023,0.003625895,0.014124834
site_10163_15309_87,8600,0.008014179,0.00264216,0.006529871,0.05238134,0.001776699,0.00166571,0,0,0.005987165,0.0008118,0.014560036,0.033651365,0.737697714,0.051627897,0.000230865,0,0.018118779,0.00743836,0.022596958,0.016318169,0.003305706,0.014645227
site_10163_15309_88,8700,0.007625393,0.002874367,0.006024078,0.053650902,0.001731154,0.001923002,0,0,0.005677449,0.001426776,0.015133783,0.035750038,0.73892301,0.050677601,9.32E-05,0,0.01723097,0.005750258,0.022693624,0.01519789,0.003039065,0.014577467
site_10163_15309_89,8800,0.007945792,0.002856253,0.005608551,0.056965638,0.001697034,0.002411915,0,0,0.005643684,0.002033302,0.015417019,0.038246535,0.735184643,0.051193954,0,0,0.018203259,0.004386212,0.022000583,0.01353921,0.002712396,0.013954021
site_10163_15309_90,8900,0.008290405,0.002811878,0.005241715,0.062220252,0.001581196,0.002908731,0,0.00015032,0.00551915,0.002842675,0.016004909,0.044841118,0.72467644,0.053307469,0,0,0.019571226,0.003255708,0.019409369,0.012739366,0.002319433,0.012308641
site_10163_15309_91,9000,0.008573924,0.002742763,0.004757429,0.063586648,0.001645184,0.003209521,0,0.000343123,0.00502022,0.003205524,0.016561114,0.053075482,0.719384065,0.053856154,0,0,0.020020983,0.002499631,0.01646049,0.012200204,0.002286526,0.010571013
site_10163_15309_92,9100,0.008904702,0.002650457,0.004514632,0.06337344,0.001716823,0.002964856,0,0.000500816,0.005019365,0.003107652,0.017291788,0.059375518,0.711615199,0.055733938,0,0,0.021405407,0.002569335,0.014505968,0.012636958,0.002278044,0.009835101
site_10163_15309_93,9200,0.009058733,0.002635214,0.004174947,0.06372264,0.001792076,0.002810898,0,0.000685628,0.004832335,0.003016976,0.018247767,0.066222277,0.703274197,0.056733956,0,0,0.02249878,0.002730789,0.012805361,0.013514088,0.002187239,0.0090561
site_10163_15309_94,9300,0.00843241,0.002776964,0.003964693,0.062722303,0.001968661,0.002616135,0,0.000901769,0.004455074,0.003048053,0.019201971,0.073304888,0.699057467,0.056355136,0,0,0.021915717,0.002713405,0.011297505,0.014730168,0.002244211,0.008293468
site_10163_15309_95,9400,0.007952142,0.00270659,0.003654741,0.059164984,0.002295553,0.002566891,0,0.001077488,0.004047577,0.002773518,0.019701001,0.080755697,0.698546684,0.054567095,0,0,0.021260205,0.00293865,0.010177093,0.015439931,0.002510681,0.007863478
site_10163_15309_96,9500,0.007813109,0.002784808,0.003546057,0.05777207,0.002436919,0.002339786,0,0.001232031,0.003786218,0.002582699,0.020601021,0.086420367,0.695023415,0.054223189,0,0,0.021162473,0.003009542,0.008859174,0.016353189,0.002574754,0.007479176
site_10163_15309_97,9600,0.006945085,0.0028522,0.003189288,0.055803121,0.002706634,0.00239731,0,0.001422624,0.003247282,0.00254032,0.021182675,0.093153891,0.69411269,0.052053714,0,0,0.019993982,0.003177942,0.008164124,0.017452113,0.002706634,0.006898372
site_10163_15309_98,9700,0.005138501,0.002818704,0.002801032,0.05011074,0.003248243,0.002560909,0,0.001632793,0.002577922,0.002577922,0.021019216,0.101175806,0.700604761,0.04808606,0,0,0.017031283,0.003248243,0.00769941,0.018147826,0.003248243,0.006272386
site_10163_15309_99,9800,0.003057781,0.00134775,0.000673875,0.027907652,0.005130093,0.003757,0,0.002046968,0.001010812,0.001010812,0.019071247,0.12776333,0.717905975,0.035396307,0,0,0.013966498,0.005130093,0.00681478,0.017411904,0.005130093,0.005467031
site_10164_15311_1,0,0.005892256,0.025252525,0.028619529,0.395622896,0.003367003,0.008417508,0,0.013468013,0.016835017,0.006734007,0.03030303,0.037878788,0.244107744,0.058922559,0.005050505,0.069023569,0.038720539,0,0.008417508,0.001683502,0,0.001683502
site_10164_15311_2,100,0.005892256,0.025252525,0.028619529,0.395622896,0.003367003,0.008417508,0,0.013468013,0.016835017,0.006734007,0.03030303,0.037878788,0.244107744,0.058922559,0.005050505,0.069023569,0.038720539,0,0.008417508,0.001683502,0,0.001683502
site_10164_15311_3,200,0.005892256,0.025252525,0.028619529,0.395622896,0.003367003,0.008417508,0,0.013468013,0.016835017,0.006734007,0.03030303,0.037878788,0.244107744,0.058922559,0.005050505,0.069023569,0.038720539,0,0.008417508,0.001683502,0,0.001683502
site_10164_15311_4,300,0.007342714,0.031901361,0.028483672,0.382701189,0.002941335,0.007201933,0,0.014793447,0.017431972,0.006488292,0.029500123,0.034982587,0.252763593,0.056772552,0.004563408,0.067413422,0.039124541,0,0.010230039,0.003438937,0.000605621,0.001319262
site_10164_15311_5,400,0.007939084,0.034635093,0.028427813,0.377388306,0.002766318,0.006702137,0,0.015338412,0.017677416,0.006387264,0.02917,0.033791787,0.256322527,0.055888556,0.004363134,0.066751394,0.039290651,0,0.010975279,0.004160701,0.000854628,0.001169502
site_10164_15311_6,500,0.00852051,0.037300325,0.028373354,0.372208549,0.002595686,0.006214865,0,0.015869722,0.017916709,0.006288767,0.028848149,0.032630824,0.259792285,0.055026711,0.004167877,0.066105955,0.039452598,0,0.011701844,0.00486438,0.001097396,0.001023494
site_10164_15311_7,600,0.00941235,0.041388483,0.028289819,0.364263403,0.002333956,0.005467446,0,0.016684689,0.018283758,0.006137685,0.028354467,0.030850043,0.265114491,0.05370474,0.003868377,0.065115927,0.039701006,0,0.012816312,0.005943741,0.001469773,0.000799535
site_10164_15311_8,700,0.010304191,0.04547664,0.028206285,0.356318256,0.002072226,0.004720027,0,0.017499656,0.018650807,0.005986602,0.027860785,0.029069261,0.270436697,0.052382769,0.003568876,0.064125899,0.039949414,0,0.01393078,0.007023102,0.001842151,0.000575575
site_10164_15311_9,800,0.010724404,0.04740288,0.028166926,0.352574698,0.001948905,0.004367861,0,0.017883649,0.018823751,0.005915416,0.027628174,0.0282302,0.27294439,0.051759889,0.003427759,0.063659421,0.040066458,0,0.01445589,0.007531671,0.002017606,0.000470051
site_10164_15311_10,900,0.012196886,0.046971798,0.029507624,0.35589998,0.001891618,0.003314139,0,0.016980908,0.019036471,0.00552795,0.028281314,0.025495132,0.265435532,0.056141825,0.003561467,0.06152388,0.040646909,0.000460578,0.015261754,0.008516014,0.002205292,0.001142926
site_10164_15311_11,1000,0.013944857,0.042147334,0.031987194,0.369722945,0.00204874,0.002171564,0,0.014558975,0.019052781,0.0049851,0.029938454,0.022371538,0.246734597,0.065286187,0.004097481,0.058687934,0.041438246,0.001283944,0.015597272,0.009205404,0.002171564,0.002567889
site_10164_15311_12,1100,0.01473631,0.034027691,0.034332025,0.389572542,0.002429703,0.001803256,0,0.011604077,0.018735092,0.004625229,0.031902323,0.021126753,0.224797878,0.074852433,0.004859406,0.056989816,0.04193732,0.002037433,0.014894403,0.008858188,0.001803256,0.004074866
site_10164_15311_13,1200,0.013640681,0.025362203,0.036041136,0.416544401,0.002657202,0.001698716,0,0.009307638,0.016825475,0.004602662,0.033154243,0.019009153,0.207478394,0.082098225,0.005544095,0.0539559,0.04216398,0.002640149,0.012945992,0.007810123,0.001239334,0.005280299
site_10164_15311_14,1300,0.012057169,0.024573629,0.035589963,0.423425079,0.00254096,0.001909851,0,0.009754115,0.015450623,0.004877058,0.032622756,0.018212968,0.210561013,0.080491273,0.005508167,0.052745574,0.041950625,0.00254096,0.011852306,0.007196633,0.001057357,0.00508192
site_10164_15311_15,1400,0.010343514,0.024132559,0.034999073,0.429743408,0.002399529,0.002151063,0,0.010369583,0.014011442,0.005184791,0.031965345,0.017430903,0.214884738,0.078327865,0.005433257,0.051547311,0.041700729,0.002399529,0.010729248,0.006564388,0.000882665,0.004799058
site_10164_15311_16,1500,0.008328013,0.023613797,0.034304103,0.437174661,0.002233186,0.002434764,0,0.01109346,0.01231876,0.00554673,0.031192136,0.016511084,0.219970054,0.07578339,0.005345153,0.050137984,0.041406816,0.002233186,0.009408371,0.005820778,0.000677203,0.004466372
site_10164_15311_17,1600,0.006312511,0.023095036,0.033609132,0.444605914,0.002066843,0.002718464,0,0.011817337,0.010626078,0.005908669,0.030418927,0.015591265,0.22505537,0.073238914,0.005257048,0.048728656,0.041112903,0.002066843,0.008087494,0.005077168,0.000471741,0.004133687
site_10164_15311_18,1700,0.004840222,0.022716089,0.033101468,0.450034317,0.001945333,0.002925702,0,0.012346117,0.009389602,0.006173059,0.029854111,0.014919352,0.228770106,0.071380218,0.005192689,0.047699166,0.040898205,0.001945333,0.007122615,0.004533974,0.000321654,0.003890665
site_10164_15311_19,1800,0.002807568,0.023111952,0.032753611,0.455578848,0.001753355,0.003078444,0,0.012983596,0.007765628,0.006145918,0.028187324,0.013587604,0.237950342,0.067125365,0.005051416,0.044738079,0.041355613,0.001868648,0.006023242,0.004176532,0.000219618,0.003737296
site_10164_15311_20,1900,0.002134467,0.026181696,0.033767241,0.45117981,0.001612341,0.002702557,0,0.012898731,0.007493617,0.004882988,0.024799175,0.01185448,0.253945569,0.060316651,0.004837024,0.038834087,0.043917451,0.002134467,0.006403401,0.005313186,0.000522126,0.004268934
site_10164_15311_21,2000,0.002476849,0.029439682,0.035102932,0.443191797,0.001557065,0.002194345,0,0.012456516,0.008067827,0.003468905,0.021871175,0.010616948,0.267056242,0.054924306,0.004671194,0.033762683,0.046567392,0.002476849,0.007430546,0.006793266,0.000919784,0.004953698
site_10164_15311_22,2100,0.002819231,0.032697668,0.036438622,0.435203784,0.001501788,0.001686132,0,0.012014301,0.008642036,0.002054822,0.018943175,0.009379415,0.280166915,0.049531962,0.004505363,0.02869128,0.049217332,0.002819231,0.008457692,0.008273347,0.001317443,0.005638461
site_10164_15311_23,2200,0.00295858,0.034023669,0.036982249,0.431952663,0.00147929,0.00147929,0,0.01183432,0.00887574,0.00147929,0.017751479,0.00887574,0.285502959,0.047337278,0.00443787,0.026627219,0.050295858,0.00295858,0.00887574,0.00887574,0.00147929,0.00591716
site_10164_15311_24,2300,0.00295858,0.034023669,0.036982249,0.431952663,0.00147929,0.00147929,0,0.01183432,0.00887574,0.00147929,0.017751479,0.00887574,0.285502959,0.047337278,0.00443787,0.026627219,0.050295858,0.00295858,0.00887574,0.00887574,0.00147929,0.00591716
site_10164_15311_25,2400,0.003006795,0.033911771,0.036879368,0.432034364,0.001483798,0.001483798,0,0.01179199,0.008863592,0.001503397,0.018040769,0.009049783,0.285393119,0.047324753,0.004470994,0.02670837,0.050017962,0.002928398,0.00890279,0.008863592,0.001464199,0.005876396
site_10164_15311_26,2500,0.004275611,0.030967096,0.034171976,0.434184408,0.00160244,0.00160244,0,0.010678057,0.008543908,0.002137805,0.025653663,0.01362988,0.282502615,0.046995151,0.005342685,0.028843917,0.042704914,0.002134149,0.009614639,0.008543908,0.001067074,0.004803663
site_10164_15311_27,2600,0.005544426,0.028022421,0.031464584,0.436334452,0.001721081,0.001721081,0,0.009564124,0.008224225,0.002772213,0.033266558,0.018209976,0.279612111,0.046665549,0.006214376,0.030979464,0.035391867,0.001339899,0.010326488,0.008224225,0.00066995,0.00373093
site_10164_15311_28,2700,0.006813242,0.025077747,0.028757192,0.438484495,0.001839723,0.001839723,0,0.00845019,0.007904541,0.003406621,0.040879452,0.022790073,0.276721607,0.046335947,0.007086067,0.033115012,0.028078819,0.000545649,0.011038337,0.007904541,0.000272825,0.002658197
site_10164_15311_29,2800,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10164_15311_30,2900,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10164_15311_31,3000,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10164_15311_32,3100,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10164_15311_33,3200,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10164_15311_34,3300,0.007684918,0.023054755,0.026897214,0.439961575,0.00192123,0.00192123,0,0.007684918,0.007684918,0.003842459,0.04610951,0.025936599,0.274735831,0.04610951,0.007684918,0.034582133,0.023054755,0,0.011527378,0.007684918,0,0.00192123
site_10168_15316_1,0,0.004223414,0.006020946,0.025448648,0.124437549,0,0.004223414,0,0.000844683,0.000844683,0.004883967,0.009583806,0.024419837,0.644858357,0.041930287,0.002534048,0.008262698,0.004039285,0.013547128,0.047366641,0.010904913,0,0.021625697
site_10168_15316_2,100,0.005811767,0.004766725,0.029892657,0.12883484,0.000124667,0.005313101,0,0.001748286,0.00106262,0.005457746,0.010059849,0.028099061,0.633539027,0.038710309,0.003187861,0.010705559,0.004644458,0.010366715,0.048168648,0.010536137,0,0.018969966
site_10168_15316_3,200,0.007683155,0.00399858,0.032418777,0.144198917,0.000536614,0.0055367,0,0.004058716,0.00110734,0.005496082,0.010112512,0.030968399,0.611867615,0.035495659,0.00332202,0.014218352,0.005461969,0.007454039,0.049801754,0.010836196,0,0.015426602
site_10168_15316_4,300,0.009237538,0.003894569,0.03247763,0.164624158,0.001078265,0.00492448,0,0.006915351,0.000984896,0.005048009,0.009773784,0.032248765,0.587594384,0.033261386,0.002954688,0.017613709,0.006219642,0.005662769,0.051676141,0.011638239,0,0.012171598
site_10168_15316_5,400,0.01125647,0.003759472,0.032554073,0.191153776,0.001781795,0.004129288,0,0.010625732,0.000825858,0.004466023,0.009333821,0.033911786,0.55606675,0.030359369,0.002477573,0.022023817,0.007203756,0.003336151,0.054110715,0.012679984,0,0.007943789
site_10168_15316_6,500,0.013061212,0.004038049,0.031884273,0.224449337,0.002503789,0.003151941,0,0.015601281,0.000559797,0.003773448,0.008648726,0.036588989,0.515515238,0.027815629,0.001679391,0.028090096,0.008644777,0.001251895,0.05524179,0.013929787,0,0.003570556
site_10168_15316_7,600,0.012617669,0.005277306,0.030397121,0.251384012,0.002576684,0.002840537,0,0.02074206,0.000215037,0.003560772,0.007855873,0.041790241,0.477509675,0.028337846,0.000645112,0.035273425,0.010617523,0.001288342,0.05014768,0.014573649,0,0.002349434
site_10168_15316_8,700,0.011575969,0.006263,0.030896055,0.270586969,0.002268221,0.003575835,0,0.025348223,0,0.003994779,0.00739711,0.049378255,0.44363405,0.029169497,0,0.042880391,0.012822223,0.00113411,0.042431815,0.014497997,0,0.002145501
site_10168_15316_9,800,0.010256198,0.006629974,0.03335691,0.274732241,0.001657663,0.005179349,0,0.027762806,0,0.004972311,0.007458806,0.056871698,0.426089399,0.030042263,0,0.048273843,0.014502857,0.000828832,0.034602536,0.013674704,0,0.003107609
site_10168_15316_10,900,0.009148864,0.007207102,0.035516627,0.279399277,0.00106949,0.006767986,0,0.030141214,0,0.00586179,0.007810803,0.06342096,0.40913377,0.03113806,0,0.053239909,0.016370594,0.00051176,0.026308088,0.01279178,0,0.004161927
